Temporalmotifs. build: 00:46:17, Apr 20 2018. Time: 00:46:33 [Apr 19 2018]
39758, 0
39766, 0
39770, 0
39771, 0
39786, 3055768
39801, 0
39803, 0
39804, 0
39811, 0
39833, 0
39846, 0
39853, 0
39856, 0
39884, 0
39889, 0
39916, 3055777
39936, 0
39937, 3055779
39939, 0
39948, 0
40015, 0
40023, 0
40038, 0
40042, 6111872
40046, 0
40074, 0
40078, 3056051
40080, 0
40087, 0
40090, 0
40096, 21395075
40103, 0
40105, 0
40116, 0
40120, 39729171
40128, 0
40133, 0
40141, 0
40149, 0
40154, 0
40174, 0
40198, 0
40207, 0
40215, 0
40222, 0
40239, 0
40245, 3055970
40246, 3058125
40253, 0
40262, 0
40264, 0
40291, 0
40297, 288296862
40306, 0
40309, 0
40330, 0
40331, 3056118
40349, 0
40352, 36675737
40368, 0
40379, 3061889
40381, 3056249
40382, 0
40386, 0
40412, 0
40421, 0
40437, 0
40456, 0
40458, 0
40460, 0
40472, 0
40476, 0
40479, 0
40484, 0
40487, 0
40491, 0
40499, 0
40502, 0
40504, 0
40538, 0
40549, 0
40588, 0
40592, 0
40607, 0
40620, 0
40632, 3058183
40637, 0
40649, 0
40694, 0
40719, 0
40722, 0
40739, 0
40744, 0
40748, 0
40752, 0
40768, 0
40777, 0
40779, 3056397
40782, 0
40803, 0
40804, 0
40821, 6112818
40837, 0
40852, 0
40862, 0
40896, 0
40901, 0
40910, 0
40911, 0
40918, 0
40919, 15283167
40968, 0
40979, 0
40984, 0
40991, 0
40992, 0
40995, 0
40998, 3063198
41022, 0
41032, 0
41035, 0
41036, 0
41056, 0
41060, 0
41064, 0
41081, 3056728
41094, 0
41100, 0
41103, 0
41123, 0
41129, 0
41130, 0
41137, 0
41139, 0
41140, 0
41142, 0
41154, 0
41156, 0
41166, 15286828
41187, 0
41219, 15288873
41220, 0
41246, 0
41263, 42803997
41274, 15288431
41279, 0
41283, 0
41285, 0
41291, 3059984
41301, 0
41303, 0
41312, 0
41314, 0
41319, 0
41352, 0
41373, 0
41376, 0
41401, 0
41404, 0
41450, 0
41455, 0
41464, 0
41466, 0
41485, 0
41487, 0
41541, 0
41543, 0
41552, 3058126
41562, 0
41567, 0
41568, 0
41577, 0
41581, 0
41591, 3058138
41592, 0
41600, 0
41604, 0
41608, 9174453
41610, 9174495
41613, 0
41627, 0
41632, 0
41635, 0
41654, 9180461
41666, 0
41669, 0
41686, 0
41692, 0
41733, 0
41752, 0
41754, 3058184
41757, 0
41771, 0
41782, 0
41793, 0
41796, 0
41818, 0
41822, 0
41823, 0
41824, 0
41853, 9174632
41862, 0
41864, 0
41872, 0
41883, 0
41900, 0
41916, 0
41935, 0
41936, 0
41940, 3058224
41942, 0
41953, 9179616
41955, 0
41971, 0
41972, 0
41973, 0
41997, 0
42009, 0
42035, 0
42038, 0
42042, 0
42046, 0
42047, 9179991
42059, 0
42066, 0
42078, 0
42087, 0
42091, 0
42105, 6120016
42128, 0
42141, 9180233
42160, 0
42163, 3060091
42196, 0
42203, 0
42210, 3060190
42212, 0
42232, 0
42257, 0
42261, 3060232
42278, 9186506
42297, 0
42307, 0
42312, 0
42317, 0
42321, 0
42323, 0
42326, 0
42327, 0
42332, 0
42341, 0
42343, 0
42345, 0
42364, 0
42371, 5823183
42372, 0
42375, 0
42377, 0
42379, 0
42387, 0
42389, 0
42390, 0
42395, 0
42397, 0
42403, 0
42434, 0
42439, 0
42440, 0
42441, 0
42457, 0
42468, 0
42473, 0
42497, 0
42499, 0
42504, 0
42506, 0
42508, 0
42511, 0
42524, 0
42531, 0
42545, 0
42547, 0
42563, 0
42567, 0
42576, 3060234
42587, 0
42597, 0
42600, 0
42606, 0
42611, 0
42619, 0
42658, 0
42661, 0
42690, 3061925
42691, 0
42693, 0
42721, 9185734
42751, 0
42754, 0
42808, 0
42814, 0
42836, 0
42895, 0
42900, 0
42940, 0
42944, 0
42945, 0
42971, 0
42998, 0
43014, 0
43021, 3061891
43036, 0
43054, 3061897
43066, 0
43076, 0
43085, 2793958
43094, 0
43105, 0
43107, 24495870
43112, 3061898
43113, 0
43127, 0
43129, 0
43143, 0
43166, 0
43190, 0
43198, 15309769
43237, 0
43247, 0
43265, 0
43266, 42771490
43270, 0
43299, 0
43309, 0
43322, 0
43324, 0
43339, 0
43358, 0
43371, 0
43383, 0
43387, 0
43400, 0
43402, 0
43405, 0
43412, 0
43418, 0
43442, 0
43445, 0
43484, 0
43517, 0
43525, 0
43528, 0
43549, 0
43552, 0
43553, 0
43555, 0
43559, 0
43569, 0
43570, 0
43571, 0
43643, 0
43653, 0
43654, 0
43659, 0
43681, 112960589
43714, 0
43729, 0
43735, 3063186
43738, 3063195
43750, 0
43772, 0
43793, 0
43819, 0
43849, 0
43888, 0
43889, 0
43890, 3063226
43894, 0
43911, 0
43938, 0
43946, 0
43952, 0
43954, 0
43959, 3063230
43993, 0
44006, 3063228
44017, 0
44022, 0
44023, 0
44025, 0
44032, 0
44037, 0
44052, 0
44066, 0
44081, 0
44086, 0
44092, 0
44103, 0
44115, 3063258
44138, 0
44143, 0
44162, 0
44169, 0
44191, 0
44196, 0
44201, 0
44202, 0
44203, 0
44223, 0
44230, 0
44243, 2411616
44247, 0
44263, 0
44284, 0
44291, 0
44293, 0
44295, 0
44316, 0
44317, 0
44319, 0
44353, 0
44357, 0
44363, 0
44366, 0
44382, 0
44388, 0
44393, 0
44405, 0
44424, 0
44428, 0
44493, 0
44505, 0
44510, 3063316
44528, 0
44544, 0
44555, 12253179
44557, 0
44562, 0
44565, 0
44582, 0
44607, 0
44622, 0
44651, 0
44653, 0
44663, 0
44667, 0
44692, 0
44711, 0
44722, 0
44763, 0
44768, 0
44770, 0
44771, 0
44785, 0
44790, 0
44797, 5371259
44799, 0
44817, 11869746
44831, 0
44833, 0
44839, 0
44840, 0
44853, 0
44854, 0
44860, 3063341
44868, 9189958
44875, 0
44879, 0
44889, 0
44901, 0
44928, 0
44931, 0
44949, 35054213
44953, 6127574
44965, 0
44966, 0
44967, 0
44973, 3063773
44977, 0
44984, 0
44993, 0
45005, 0
45012, 0
45032, 0
45057, 0
45067, 0
45094, 0
45124, 0
45145, 0
45156, 0
45195, 0
45214, 0
45216, 0
45223, 0
45250, 0
45255, 3063795
45265, 0
45300, 0
45305, 0
45315, 0
45326, 0
45329, 0
45356, 0
45379, 0
45392, 0
45426, 0
47274, 0
47710, 0
47757, 0
50650, 0
50854, 0
50973, 84215393
54780, 0
59028, 5577430
66825, 0
73967, 0
80744, 38212733
81883, 0

run time: 0.85s (00:46:34)
